X1,X2,class
-2.7239185539475272,-0.589874355451374,0
-0.30267838117865475,-0.9471100105604523,0
-1.0083323093068497,1.0006505355923832,0
0.20813551303173422,0.5053342564082974,1
-1.9988578277887135,0.9723936372184478,0
0.009106769372773816,0.10898215962600385,0
-0.5644294892055857,0.37401887761854374,0
2.438446361156582,-0.514653294414081,1
0.3687759030135696,-0.9019697375506558,0
-0.8428803871851874,0.6509047205507524,0
-0.0004506814450070149,0.21499807682644437,1
0.344448713474361,-1.3407210458106433,0
-2.1671481505319217,0.10441605019171585,0
0.42054429712490976,0.17491114992917392,1
-0.2196879206153888,-0.9554924531046552,0
2.095630032501633,-1.177617824618686,0
0.47332266983911037,0.6396478124204754,1
-0.7254251478682224,0.9339074891855178,1
-1.3532787976373275,1.5904182969692224,0
-2.1861502363760583,-0.8866218453943802,0
-0.9056928621339776,-0.24366904604242715,0
0.05173641103435809,0.5782418631133751,1
-0.4100239469298854,-0.09422891178326223,0
0.3262935363231881,-2.1200055439249437,0
0.8194448805408897,-0.658076837432291,0
-0.5103667386268361,0.873396856484753,0
-0.9060207834739766,-1.9867652657897492,0
-0.5912223060817668,0.49859759821935395,0
1.108943032566886,-0.22140703861217917,1
-0.39457935042575726,-0.3994079455845336,0
-1.4339214372310891,1.513980910446376,0
-0.9441332188972362,0.0991356981646704,0
-1.8035988922105306,0.8030009075849277,0
0.08012407140643663,0.46787096696079244,1
-0.8563761563042946,-0.025971973503703415,0
-1.0359552814316209,2.7792462889668963,1
1.0697859815540576,-0.590225441552249,1
-1.5069508333904398,-0.2991688322520011,0
-0.9648059351912176,0.6979872619047787,0
0.13490040465764438,0.6368421796655533,1
0.08546328143031726,-0.14907785072939586,0
-1.999720449096384,0.0963924670394699,0
-1.1895394476112133,-0.09669502528598332,0
-1.1190368751712316,0.417916369772804,0
0.37478662252968575,-0.576589647428057,0
-0.35942227025503387,0.7400720820389755,1
-0.7501921343081548,-0.5663893185135374,0
0.7688880637484262,0.3257117597856696,1
-0.24134164586298623,0.03669263056589136,0
0.20876842358062803,0.44737395118590756,1
2.0623151021083093,0.17485442599416767,1
-0.5274750091592403,1.368153371543716,1
1.1794037156717645,-0.6801866493001558,1
-0.894232093679004,0.5810854723388892,0
0.2870228004055129,0.5914075738229124,1
-0.3073237671281846,-0.6160768303574091,0
-1.6106124553399086,-0.24902000611580585,0
0.42718104814738184,-0.2862603496581117,0
0.7044833488582602,-1.6346592447784043,0
0.1652155630754518,-1.7728168545061922,0
0.37952195434120345,-0.48689094065070926,0
-1.2336577394520596,0.29288315853150765,0
-0.05241727090162536,-0.8112070521638317,0
-0.2335265679439281,-2.0965001647199477,0
-0.49276335079034844,0.061383939068097935,0
-0.6902706070243858,0.9792257149438428,1
0.44615050273786083,-0.18706070541041017,1
0.8096942529125976,0.7192989608886173,1
0.3680483494554077,-0.763188794386572,0
0.8591791092841592,0.2811767970725079,1
-0.11513007346252563,-0.004825441014134297,0
-0.7793890302119205,-0.04704575154418145,0
-1.0351275003208362,-0.024120279111279033,0
0.517743835194708,0.42422871533790546,1
-0.3907349496744787,-0.126471019061158,0
2.7008217012919657,0.2701177944792459,1
0.5004244585539019,1.438779927948695,1
0.4095198727871358,-0.963879381212434,0
0.13269828674328868,0.7899069073770878,1
0.6334053931457132,0.8042433272389976,1
-1.7151937172961,0.19840045311935775,0
-1.1312969623933207,0.5905370765829228,0
-1.291055984994251,-0.44173013621115076,0
-0.19042425402988078,-0.4485215357853936,0
0.669367029975662,1.6054908131910648,1
-1.1037906150409942,0.22940618956256578,0
0.2572384918317191,0.3118153635553662,1
0.6435893903276025,-0.14323100313115036,1
1.982539815492146,-0.8353871744911543,1
0.4756827921037844,-0.6785092160813427,0
0.6412182479487848,-2.7380193611691204,0
-0.2133397466499592,-3.2290746672814032,0
-0.3328211545624137,1.0231737415063342,1
0.32271548871184647,0.4651697609422191,1
-1.5752625272354892,-1.8442626647190674,0
-1.7669858287655114,-1.3540683787920058,0
-0.8600865665534478,0.31337461164554825,0
-0.43857957000095277,-0.047990638902793564,0
-1.4471396444246163,0.7234557970214424,0
0.44368131215404766,0.712843547261147,1
-0.24016367054176363,-0.8628992599040097,0
0.0013788866262117207,0.694735667762728,1
0.8068108723002454,0.2928923486303969,1
0.9718675005807422,-1.383401428016638,0
1.6652821378807703,-1.2868670392848012,0
-2.3634726083039097,1.213955370905296,0
1.1869124851090553,0.16332965848617695,1
0.363703810715401,-0.609405379597546,0
-1.5746321939321455,0.39498795260338265,0
0.11179241746598097,1.1885017253044923,1
0.4188968927884891,-1.0592650609974408,0
1.413837488949734,0.48260760734178887,1
-0.37720251404844635,-1.651700806825159,0
-0.12548466595734684,-0.2608074719762915,0
0.9095097206227545,-0.5856285934534718,1
1.9365669448557672,0.914296127320705,1
1.741901037570427,-2.2290245776323667,0
0.5154623112538884,-0.1562287941726801,1
-1.7106077854848822,-0.49032956292325436,0
3.516655996048012,-0.7907664120650914,1
-0.41131045532386384,-1.021638925419124,0
