X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,class
-0.6339366819764071,-1.093176959077472,-1.4712947463672066,-1.719947060458152,-1.4716808123149696,0.8467752527665895,1.346291145891258,1.3059890379764632,1.576193615020907,0.8929598430691532,0
-0.8761874302136612,-0.07979300250252772,-0.5612068863097129,-0.8005240590401163,-0.1639310090433711,0.275147580699376,0.2739269474173478,0.08588557763577545,0.391154875999243,0.8507851708645355,0
1.4611509484041736,1.1128384513418341,1.1979384653098164,1.5554872584307287,1.725869709782966,-1.4193543543414506,-1.3142209181280382,-1.1279426999196291,-1.4653517306666308,-1.1082695796325437,0
-0.0915518278244048,-0.4366867440428703,0.24905922651031429,0.07804347676323317,-0.5933079694270929,0.39933620184101903,0.4143220492982295,0.011936715965805134,0.49602014854083365,0.07597536645955594,1
-2.0146719093883463,-1.7112144164629022,-2.2785741953729954,-2.0251076999665205,-1.9645366965401239,1.5563023389018844,2.1719310255973956,2.3076320714755565,2.54471113337198,2.064039382783996,0
-0.7812088842939096,-0.4596716358938607,-1.0387071307517213,-0.8466911848608117,-0.5255574480126378,0.756280227448791,0.945777665482374,1.1103004226553417,1.353426738179962,0.5416164318126414,1
0.2822207865100868,0.7528161943674827,1.234784772202949,0.8285375706684136,0.8707377431770251,-0.6435579617550639,-1.0848318992378527,-0.9136400105593004,-0.2795406189580341,-0.6830931280892207,0
-0.5804206286372687,-0.01589378225602978,-0.7648909125802357,-0.32604998100926497,0.07855093542020347,0.47493108668224576,-0.24769373295765537,0.24115047456925223,0.05710958870586986,0.7295461596498953,0
-0.8722101145107246,-0.6709947977461996,-0.4107718473420279,-0.4281947947420648,-1.1524936876229173,0.5875283716247243,1.0543366515840285,0.5282500010871755,0.658474226775995,0.6590773682334994,0
-1.3848275211030157,-1.2509517110678336,-0.9267153212423734,-0.8571742801089249,-1.1090801944761275,1.2102204244898456,1.182883251433652,1.4583485895914736,1.3533397090230106,1.3683529301844515,1
0.8428376439178277,0.4584025837228196,0.4713752453550495,0.328103352442255,0.5857474489581644,-0.35199204448073323,-0.4902940884624617,-0.4884820125809255,-0.733443895448427,-0.515317266246216,1
0.06742416135523938,0.4494960552316318,0.3541339788315061,0.2719195155909703,-0.03944106546422869,-0.759784048030672,-0.1285166782022494,-0.6629197761728144,-0.3712017101234108,-0.6709277615571333,1
-0.09990773853168022,-0.06650426661305162,-0.3881708552000172,-0.5097284997088335,0.06870029844730866,-0.35106731846872236,-0.034421229026557,0.5243611602513849,0.5123812171121792,0.2599623776069324,1
-0.4038615739669987,-0.1636680874043304,-0.29112868986073714,-0.6410932833414494,-0.6530700145955823,1.0005200988962681,0.8085923505976143,0.2988461196198971,0.7766222643309239,0.9611664598998139,1
-0.9298851424898331,-0.345537289761512,-0.9336076227938146,-0.33772772096790554,-0.9410376010289163,0.44948301626636983,1.1167417727065732,0.9312694104812645,0.22989291541674856,0.15314276830741166,1
2.547057839585142,2.217604547114522,2.4454959256912323,2.53527604037264,1.9632563951038202,-2.3502893319161298,-2.478923543740631,-2.502099001430739,-2.581207727997132,-2.571954505322217,1
-1.5468210403124198,-1.2001237080702023,-0.7720308481295997,-1.2209003726701886,-1.5361171544082093,1.9684282697772904,1.9578528861879783,1.2600523919575637,1.6322521664072906,1.5535084829676662,0
-0.7441015484318761,-0.5899542489907179,-0.3750718133604484,-0.9263224258943589,-1.0008076510788166,0.2283555894885356,1.0316494770068367,1.274905971223457,0.9284674259141869,0.8151267639682935,0
0.1787083499895083,0.638803259381709,-0.11885005459250166,0.7926231139614381,0.044180474628416413,-0.5612860387513235,-0.3026160466917963,-0.1295954765325792,-1.03035904459512,-0.35677090373438175,0
0.07759824747105734,0.11739454733682993,-0.17218569295103875,0.3579684493953293,0.5798544420066587,0.008786035663794859,0.29381343145480643,0.6586820587072979,0.377901701778619,0.6271057129482664,1
1.1133407529724784,1.1757309967132121,0.5419761066352206,1.444414640084843,0.8243526552566108,-0.8616288132973573,-1.3699693115902838,-1.3543426587193323,-1.042941893230443,-1.1573076849748742,0
0.6285291293134958,0.8442586081915172,1.10492352077193,0.9100286738427148,1.2336904761200305,-0.963953860770867,-0.8058146933584994,-0.915725642555021,-1.1316341480277894,-1.3247706138468474,0
-0.38320136655576875,0.06586520803030627,-0.2054368899476674,-0.17163442962508224,-0.14812775879886866,0.6733609444781131,0.17017049067200216,0.27288821466666036,0.10809725547960464,0.1659676580046083,0
0.70470267959221,0.9926751907737094,0.6273148160731211,0.3212763972636324,0.19684589696767432,0.11692096713804878,-0.31058086813006114,-0.1403262424014884,-0.7598563868629095,-0.7562495713940076,0
-0.34381624393333327,-0.45597247549078634,-0.21560732193812662,-0.7293674611177072,-0.22236587058889568,0.48376856808033075,0.30101161986341884,0.6751729394525567,-0.005569230144583124,0.2053270084370088,0
1.4778761186575695,0.9764805266210402,0.6060787181444868,0.44910599404013596,0.5529804380016495,-1.1257600764243108,-1.1023327247574084,-0.9077012612864033,-1.0027416833742717,-0.3944034036002846,1
0.7264651063763511,0.6929995131010421,0.7167323047466384,0.4454722962915414,0.3821360875557198,-1.0916345070019244,-0.8612649907889822,-0.9649234359791309,-0.817714077449768,-0.49454951990224755,0
0.47326466120992855,0.3296214913324065,0.49778086495590546,0.42206713929500445,0.33158422903304896,-0.7786071215084995,-0.4459103443151162,-0.5145817692865103,-0.17922815467837303,-0.4963429318359795,0
1.0860801847296715,1.4231428467643905,1.9584396131935788,2.4765874154117142,2.2051818370628244,-2.342546128936904,-2.2409937319133566,-1.7224723455868105,-1.7146838214916709,-2.0279592032100204,1
-0.7835564289043706,-0.8330439345891432,-0.6428852244657431,-0.641981394318761,-0.3832210892697995,0.48066570976571704,1.0549092625955692,0.4932296104301225,0.8975025606926711,0.6249731736931513,0
0.6211001533831879,0.47595734676883966,0.3121439510512711,-0.15542426322361105,0.22279044843843307,-0.03500383238011806,-0.38561863218388526,-0.15666702743122257,0.02032546728270281,0.2784711727083644,0
-0.6401769642705414,-1.086520022732515,-0.7782134604818033,-1.0468773204945212,-1.5412677266428194,0.5312200073443135,1.5385007033022156,1.289610190668865,1.318927096670897,0.5755157260155093,1
-0.9600250790866384,-1.7293014544835184,-1.4366176296223374,-1.6192135328921684,-1.6066516110819662,1.7681453531059712,1.5617145491125342,2.3051683910321508,1.9290772281881827,2.0233794853940146,0
-1.6035823796970634,-1.482344425606108,-1.659186884089184,-0.9783886230531977,-1.7255792427540186,1.4222235398911782,2.1636646227123784,1.5625167796461412,1.8742638465775538,2.138179840163625,1
-1.872882500240978,-2.0479586878069815,-1.7132324497783589,-1.125399280537214,-1.073930562213297,1.2148772685706246,1.272873603850164,1.719098294907076,0.988713757931802,0.62002001377817,1
1.6079974390521623,2.1895247298831,1.5268218474490438,1.6857274694250488,1.9448670463535984,-2.213114889580683,-1.7520118299630605,-1.8437525230793292,-2.108280456751187,-2.5636391087089363,0
0.276123919631193,0.19887582542010546,-0.20794367768262517,-0.3378685904624566,0.37201194801725684,-0.3474126072471783,-1.0311574766311264,0.03784238315020065,0.5080953002410742,-0.33639452519255025,0
0.9800136214743849,1.270787446432546,0.5292227342569787,0.9237090207281258,1.0355242915346154,-0.4046559427924298,-1.1330351499753586,-0.8378436030363013,-0.793677906406793,-1.0123694452469119,0
-0.6122347413571863,-0.15978569412743945,0.017140643861268328,-0.3673665702365174,-0.16102404202003884,0.569151263262609,1.0389331691815038,0.020153125102426804,-0.08100576067307157,0.5638112450871922,0
-0.262008614513164,-0.6936390207241573,-0.5908141971399613,-0.36460383132845375,-0.27194337169853694,0.7100512603242418,0.5338182059348174,0.5880038006212418,1.0963538911011244,1.1604699246083805,1
0.02883887060593578,0.9237026649760082,0.6440061350456143,0.008729469942652533,0.6409782995814014,0.3193283201728371,-0.051986297326209095,0.13062735454809107,-0.41775708903517045,-0.08774739835153683,0
