X1,X2,X3,X4,X5,X6,class
-0.3408969453192511,-0.5937463231504041,-0.665336162142358,0.7404674297991275,0.812077956851755,0.8352585752661124,1
-0.7296300795513105,-0.250556456095764,-0.6607649355974201,0.4532144100752356,0.7509656079123542,0.5514002722664343,1
-1.144202540822492,-0.8778498004435121,-0.297876815196145,1.1534312171410264,1.320670976624755,0.41506232925983877,0
0.502535201143907,0.5544707154997327,0.7588996781416634,-1.3761886429087313,-0.26699628301201417,-0.8416251257921541,1
1.6166621884097294,1.0154909653883937,0.9274511378520313,-0.7533715642288689,-0.8890853800608478,-0.8483341579208814,1
-0.4316966691704979,-0.015733624243218485,-0.27878476141617636,0.38272333352941346,0.3997295043017169,0.7705981155108761,1
-1.0394893145027582,-0.7933205836846694,-0.9337490938893929,0.8884869701205911,0.9698360844014344,0.3925797467203401,1
0.8284303730441477,1.0830327261815442,1.0292087768809721,-1.4634850466991718,-1.7614169745208723,-1.1466842167261948,0
-0.9810703678465273,-1.1881151158955636,-0.6313715588481034,0.4945446888630402,0.7369171747119065,0.5574958805184944,0
-1.758067100628989,-1.0751406916228758,-1.8078764463245198,2.0789599497355327,1.6690467633082529,1.672942973576049,0
0.5590802825035102,0.018741600979265433,0.352876905108827,-1.0121854160073898,0.16341933412760554,-0.3140903263256148,0
-2.2397939628811123,-1.8564611180905024,-2.416594036155039,2.530399649426366,2.278411877478187,1.831093470268826,0
0.23617655458760048,0.15939378103300966,0.18036804450304572,-0.6161501414132137,-0.5164080149252145,-0.4647399295934027,0
-0.40928478117032707,-0.2308891799896073,-0.7054314729449925,0.05441099155524054,0.2031195390340222,-0.00024481758509283473,0
0.7713424587863453,1.1483787715330172,0.9772741540168555,-1.1789164242960377,-1.3305585317240802,-0.6306732615137964,1
-0.06165996297192835,0.4416214801184069,-0.021233289117793333,-0.008279105106005715,-0.2638826967584394,-0.07169364171129919,0
